"plot","CP3-012","CP3-014","CP3-2023-01","CP3-998","CP5-002","DryGB2-006","DryGB2-019","DryGB3-996","DryGB3-997","DryGB3-998","DryGB3-999","DryGB4-009","DryGB5-019","GB3-003","GB3-014","GB4-007","GB4-018","GB4-020","GB4-997","GB4-998","GB4-999","GB5-005","GB5-019x","GB6-011","GB6-999","GB7-002","GP3-008","GP3-997","GP3-999","GP4-999","GP5-005","PNWMtn3-008","PNWMtn7-012","RkyMtn4-015","RkyMtn4-017","RkyMtn4-999","RkyMtn5-015","RkyMtn5-017","RkyMtn5-999","RkyMtn6-010","RkyMtn7-999","WYBas2-006","WYBas3-014","WYBas3-999","WYBas4-010","WYBas4-019","WYBas4-999","WYBas5-020","WYBas5-999","WYBas6-007","WYBasX-001"
"RkyMtn4-017",165.871902637918,127.939655487023,169.610473187636,184.156071745973,108.651167864018,186.629737140961,174.183291777689,194.968144951716,151.754939721392,122.232331867685,174.596130776897,153.364590372055,157.262969952372,177.429601316036,104.88830422231,188.379821185913,171.626578378647,95.6097716767266,195.603649767326,161.635402963857,123.494245423862,151.138815558672,181.354153003168,166.444542789144,182.13735922766,170.040110026257,139.932274992794,195.226742900906,192.77362810943,185.726645079505,173.634749929334,165.325251109404,196.939859692914,143.179472242927,171.222094981174,186.46815876494,193.244220858399,186.836687261074,183.874311773387,197.944743825811,201.581572008168,142.95540507367,128.087812598418,168.19056898171,182.916575159237,175.703591877574,157.221510720851,158.325913987618,190.068080353461,202.272246663341,157.57247572307
"RkyMtn4-999",194.745851603593,144.356602689427,202.681541618414,219.776574031738,120.101901022582,221.42662104262,202.665484433167,245.397911677169,178.859673010646,141.936175648082,205.351887971762,183.099102567545,176.838138017726,210.63272597745,111.397651643584,225.185427260423,203.70203213491,110.668490423218,243.626395935675,189.851674552051,138.87219390474,163.47038232658,218.568745215584,194.896366315694,223.211488974107,205.780108599138,162.525765536241,241.791447581181,238.346142522892,225.461932448658,208.613762129044,189.898292202286,242.406885608845,158.799545553578,203.9198139568,226.212853646498,237.914545119976,226.612203711769,223.128190053848,244.974534448842,251.322404171539,159.301000337928,146.634176482775,197.256619038081,221.764483064164,212.524437204698,179.004834843637,181.256261122705,234.153608195334,253.631769994281,184.533241024658
"RkyMtn5-015",184.188762350224,141.843991454511,188.360510388194,206.370400636919,120.061461596517,208.825186538695,193.379171069646,219.120505491254,166.787658313412,135.651355344619,194.244769126965,169.207938685565,173.028006186486,197.412548835086,114.45661555132,210.892749652457,190.246088451961,104.919118337548,219.759531984045,180.6349830336,136.978789096338,165.772089239421,202.836628794753,184.157190447939,204.18618918645,189.980958864852,157.597958678668,219.721003328739,216.519634447192,209.699662462748,194.128441580163,182.4295477995,220.972397180548,157.385378243344,191.917027130297,208.732905852369,216.773469881067,209.212437585833,206.415250860422,221.915896237019,226.366917266539,157.375908832412,142.199636297356,186.325671384948,205.688708061057,196.698587838519,172.810631976158,174.460885501807,213.935286353331,227.720996707043,175.531663022538
"RkyMtn5-017",162.263795402065,132.460913764551,164.726506730157,180.870409112201,119.603445142287,182.077816458401,167.908632748458,190.109871739316,149.987922467224,129.578069485623,169.293608484776,151.792163023477,153.0995169705,171.467734758774,115.299023375899,183.661851886685,165.943794336192,109.699232838393,191.106642242748,158.134864979181,128.89875099663,147.911257122069,175.419855646132,160.890013124719,177.64657758495,166.322756689917,143.660112247081,193.27231154726,189.806558435376,184.128210534441,169.002149593263,159.710481347006,193.21724046964,142.67058225441,166.926346053373,181.248043998188,188.889614860805,181.160314818825,179.205511003506,195.175793264764,198.537363356467,142.770575408925,131.596741561956,162.360446972616,178.663195583113,170.909596086845,153.057341871124,153.980132431246,185.415891373112,199.721339343859,156.077813521329
"RkyMtn5-999",149.248942445735,117.545339285621,152.688393126708,164.461611821044,101.637168559794,166.521176812229,156.055029041444,174.128636016638,138.222259119446,113.234750340684,156.150380232088,139.138005324414,142.524413268341,158.418201153456,100.448153266516,168.042763095821,154.47276325417,90.9951109865076,174.48926000071,146.8909684041,114.019797800278,137.927067424132,162.517126133227,150.099967919392,163.898299428201,154.160970504532,127.637566489772,175.918185780483,172.647879212096,170.289480646786,156.252432982588,149.186237707484,176.430091289907,130.717306881705,155.148220855783,166.230973367211,173.376869615764,166.718263386644,165.7857341864,178.975721712918,181.570619660305,130.401387351698,117.216749790698,151.573095912856,165.177516108293,157.94406919958,142.305520207316,143.275250047348,169.862501360376,181.463702670394,142.668095371793
"RkyMtn6-010",203.410328635864,143.146006054968,210.18799990962,238.191870534576,121.191962303877,241.845719970199,215.409710241662,256.746254088028,173.831414680466,137.034298718993,218.160909945177,179.128592278013,183.573004527005,222.943717604938,113.553260248723,245.219829754089,211.078668262073,104.946211501045,257.943439580417,197.372461821458,137.877682084948,171.562484401346,230.737155908225,201.968404602855,234.510381581083,213.283417128376,169.179492009775,256.526312252389,252.944109000704,240.498277077782,218.516586926039,198.418858031751,259.699409801547,161.113611130939,215.732374168192,241.47816410659,252.060894058556,241.414813972487,236.585743933482,259.573178953527,265.876448967466,161.189776599452,144.178493175301,205.113998307828,235.515581097989,223.609366391338,183.856922011104,186.936624420539,247.889578470977,269.464345717056,191.74802167127
"RkyMtn7-999",213.521208294985,158.222740264034,217.785122438455,240.977971881056,136.001105878734,242.424638096408,222.105544685369,259.643850016135,189.552574480473,154.243383623261,225.094028853431,194.438905977639,195.676089068141,229.965181110216,124.709008537292,245.382903828392,221.083440563823,118.671810460791,261.284342848011,200.678364213533,152.111829102657,183.800182783446,232.051430105492,210.225610366516,237.598792749454,218.494413258473,175.824730557916,254.871636020096,253.230394123325,232.967596808829,222.530945176956,207.998624504783,258.751740786373,175.576049568095,213.533787225547,243.294369377093,250.370543335031,242.495302591596,233.488708395149,255.003174629535,262.952035696664,175.718547922788,157.94257491778,212.904037773871,231.638859881813,224.823551836839,195.764792431923,197.174074489199,247.354400273725,268.092541286307,199.288128173103
"WYBas2-006",43.8691425450035,35.9505859695865,44.5051034068042,50.7230450809248,33.3827499408369,52.8310906576237,47.6747874815522,52.8548306361377,42.315358445566,36.241147392662,47.0744910481455,42.1488508475943,42.6530594118752,48.0965004354279,34.214585979144,53.1332175663838,46.4800627844572,33.0528370405171,54.6208080850566,41.5524988042834,35.0573245742468,41.739429018416,47.4631730930569,43.6980084086016,47.9722620802829,44.7220958836004,35.9538734640254,51.6753727131105,51.5801552173306,47.8543497682057,45.268913461209,44.639389625127,54.3898465864076,39.1217276088328,43.5167077363838,50.7962508942518,51.2823547683647,50.2528475006602,47.4611713465828,52.1666045043961,54.0680697382627,39.0846398024821,34.9444951009671,44.2874433931685,47.0604771767275,45.6168804760597,42.0348220903355,41.8782026195665,50.5941730130732,55.6695167903003,40.55549573755
"WYBas3-014",77.0346863645908,65.9433128772482,79.1172606898497,86.1660472313345,61.1657572668885,88.9334018679892,81.6514494664706,92.560365141325,75.6465488997715,66.5299925838435,81.2008401332892,75.7599612340631,74.7904006805677,82.9645386187561,62.3786535874822,89.5965693372431,81.0353388874658,61.1189067955717,93.2873708166317,75.3416622983279,64.5959256980931,73.0227057132755,83.5918686345281,77.3524602403898,85.1592393468782,80.3935640168897,66.7060611781626,90.4233222619495,89.5868445921481,86.2046963731493,80.4401439791799,77.6092551395305,92.7752595520865,70.072360835519,78.7787397558551,87.258498733709,89.6043677522566,86.8829391137458,84.6526623659474,91.7767004580714,94.044118587695,70.1084379330296,64.9038114289802,78.1049155888909,84.2220793603431,81.4337428504048,74.2674344801222,74.3593224407303,88.3735618247513,95.4903019744844,73.1987377959666
"WYBas3-999",74.8387704884024,63.1821108437548,76.6685626607304,83.9556616131127,58.1122553003788,86.0499939934982,78.9219351574753,90.0601831175594,72.8501610454906,63.5506812050545,78.7263869091255,73.0718684598896,72.2807016915295,80.3727335049344,58.8155021781247,86.8039358667832,78.4323620287131,57.0200604286842,90.7632412324569,72.8907544597195,61.6924368474124,70.4283433253998,81.1060535501636,74.8669902389053,82.6962310499513,77.9545476223561,64.3897055676151,88.4577687477266,87.5113727243836,83.7714110359134,78.0789857172229,74.967793189162,90.3700859640355,67.5741302084179,76.2982373426679,84.7849629313117,87.0654221970455,84.4064053615246,82.2332058957657,89.5620275747711,91.6905459170122,67.611119979646,62.0656676888872,75.5861955265471,81.7456324536208,78.9753167181035,71.7928271138137,71.8898843566176,85.9861002241063,93.2734480547279,71.1073663895433
"WYBas4-010",139.129481670394,115.592424847479,142.995598304794,152.75052086913,103.13585692546,155.712964353277,145.371632367503,164.462515972543,133.922802287869,114.792205136117,145.246217919741,135.08449720766,133.428127319334,147.9674621327,101.932490793774,157.17458407582,144.849751466577,97.6530817654297,164.575697911231,137.084914937397,112.712440543015,129.105882883931,150.762968558683,139.755841712259,153.269065085786,145.220334148338,122.424159247797,162.493238417654,160.594715406245,156.336147026339,145.600590837325,139.071464109262,164.234930200435,124.320165061416,143.738231475237,155.26202951123,160.737665250635,155.2093353711,153.277289548473,165.086391625629,167.84628896561,124.326192576776,115.237473285124,140.964923134653,152.593461244231,147.570365402,133.208141021745,133.833849793272,158.39169297043,169.284901285393,133.811794418044
"WYBas4-019",135.304283701571,110.319893059399,137.494429644087,146.328977743304,99.123535638464,148.18471688947,140.973136269398,153.227469483954,129.397866740084,109.755736957008,140.798855865679,129.745888126234,130.305520119613,142.575278769368,99.1006635243975,149.032398716023,139.984414352682,94.6660588254697,153.604146354257,130.99084924369,107.403990609057,126.775796972437,143.588888925463,135.210623531997,144.780035513539,137.990258172413,116.11331443349,150.982067127331,150.373454051596,144.538072640829,139.435347827347,135.461077095147,153.158757237003,120.615023214195,136.761297104869,147.517341616839,150.283925147717,147.229486138496,144.426289859705,152.189693639931,154.776060712658,120.459607906687,108.950551012858,136.408717444757,143.747894334109,140.468066159782,129.592837792742,129.988135047267,148.864136290317,155.936837707432,128.763023222062
"WYBas4-999",68.2204848956069,55.1620246184953,69.6405132693838,79.6333606426557,51.4134860176924,80.0273148846728,71.3447411918096,85.4360673619436,63.8144041871465,55.4353098653097,72.1080726434289,64.6353737426422,63.4560297209844,73.4279813900733,50.5259731593713,81.1557532209824,70.7884453658538,49.7180046435211,86.3789044311551,65.9156933253604,53.8506474743758,61.0111672594857,75.2788620390465,67.2079030784937,77.2681271931069,71.3162408713263,58.8359242532666,86.1284583074267,84.1365407576531,80.2131180757536,71.8274192450639,66.7051090800395,86.6137319071185,58.69454644502,69.8443071386495,79.1218965113136,83.3994689035623,78.9342886951132,77.182608530306,86.8512017716779,89.4773792157802,58.809987220825,54.5180266335733,68.0119767136242,76.5132497388573,72.7860388207377,63.22736213477,63.6317406032314,81.4084418311971,90.77601420378,64.8166691471522
"WYBas5-020",140.324789745984,118.941019381378,143.757243310202,154.094758737723,106.678904345711,155.146805611518,144.608791138636,165.951579358323,135.131411527015,118.215862501902,145.543543023006,136.504551981373,134.033645086924,147.947090459537,102.955661880263,156.872782311823,144.617745491275,99.4215508322952,165.188021981321,139.177508605957,116.0967999294,129.812065618396,151.858238854263,140.297062694235,154.811199983969,146.830871300544,126.367857762409,165.703199458542,162.712921077405,159.29756570156,146.828090464841,138.736283081126,165.638972298676,126.379588623592,145.356278900604,155.655118909587,162.616528917969,155.857162919535,155.050496219674,167.97000589123,170.782528710668,126.504648057558,118.654555491847,141.368326990463,154.423459026476,148.65462332777,134.13127902772,135.062112268404,159.750718015871,171.252648954698,136.137598859317
"WYBas5-999",192.192291737724,143.406122835196,198.743375755904,217.098835752074,121.47768373973,218.481360744666,199.786656978383,233.941438171109,176.198586343997,141.707960403167,202.713178618179,179.969786456769,175.874100860946,206.953268815283,114.201745907909,221.100059482049,199.389827707808,111.834683590711,232.995089557531,189.466451531417,138.358762311162,164.892227930943,213.714248572957,191.559130066393,217.207384040659,203.284657866096,165.116967664456,230.670155691277,228.435614186401,219.296556286869,204.9433188417,186.768396291465,232.213398353305,158.256610369956,202.583845238677,220.144854543619,228.3108826575,220.403914582525,217.678421296855,232.671917581648,237.426362636355,158.581774709226,145.297779093349,193.845331820939,216.751889491363,208.461511291504,176.803536719179,179.611089340119,225.776264171336,239.791501915806,184.059440986548
"WYBas6-007",218.129019255562,154.689606401065,228.803516256732,255.518562706525,129.710493001565,254.68995162767,226.189037881672,283.255724553579,192.551312859785,151.788939142849,231.699913806899,199.74572464486,192.906746634451,237.693497282741,118.982886071048,259.842881986151,226.564693826927,116.509289052191,280.331329786774,217.578165514048,149.183711856051,177.080885895607,251.652001976597,216.983903822536,258.981117804763,237.292675652146,188.23974337791,279.005335528948,275.702508877778,263.998472316799,238.98138568465,208.199675288925,280.469142614822,170.907061330702,238.573133013311,260.184290584648,275.161578379704,261.291502977689,260.75116981706,281.361409255441,288.475754775178,171.459189468602,158.501342963416,220.133086360883,260.336390058707,245.801111006546,195.002340921995,199.970497082933,271.619250034644,292.804813165133,209.989608192765
"WYBasX-001",122.703691411784,100.560157734888,124.602696422599,139.383003574474,93.9227189677254,139.401768195784,126.880286365959,148.82461157369,115.124129982559,100.513928780132,128.27934727323,116.743492444831,114.676225475641,130.160965035695,91.3160315992618,141.175525786111,126.044380257385,89.6694327385004,149.212291695701,119.002230908929,98.0881243042509,110.874862285571,133.272588105969,120.779038010806,136.434274575471,127.544400179846,109.330697271136,149.825328213348,146.627032398174,141.717334823058,128.150728351948,119.758315321956,149.572970403748,106.736094875,126.189009998695,138.598883837864,145.240549971511,138.497410036862,136.855004614958,150.710719983878,154.094386440146,107.005333835312,99.8978782028897,122.007598984513,136.24794014209,129.753895732109,114.377774274977,115.037288745933,142.365484451455,155.509131026211,117.791852220756
